node_id,node_type,metric_value,rank,percentile_rank,top_5pct,top_10pct,top_20pct,period_month,metric
LNGN0361,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0362,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0363,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0364,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0372,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0374,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0378,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0381,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0382,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0385,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0391,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0398,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0405,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0421,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0423,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0425,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0426,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0427,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0428,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0429,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0435,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0437,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0441,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0442,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0447,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0449,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0452,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0453,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0460,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0463,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0464,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0472,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0473,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
LNGN0474,terminal,0.0,18.0,0.4572192513368984,False,True,True,2024-11-01,betweenness
CP001,chokepoint,0.03219328324045272,3.0,0.9893048128342246,True,True,True,2024-11-01,pagerank
CP002,chokepoint,0.015739429677478736,23.0,0.8823529411764706,False,False,True,2024-11-01,pagerank
CP003,chokepoint,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
CP004,chokepoint,0.02641349373594608,8.0,0.9625668449197861,True,True,True,2024-11-01,pagerank
CP005,chokepoint,0.031324887987344556,4.0,0.983957219251337,True,True,True,2024-11-01,pagerank
CP006,chokepoint,0.030207471570654516,5.0,0.9786096256684492,True,True,True,2024-11-01,pagerank
CP007,chokepoint,0.00889000394205502,50.0,0.7379679144385026,False,False,False,2024-11-01,pagerank
CP008,chokepoint,0.04018602890647616,1.0,1.0,True,True,True,2024-11-01,pagerank
CP009,chokepoint,0.03398564916641198,2.0,0.9946524064171123,True,True,True,2024-11-01,pagerank
CP010,chokepoint,0.026892575770427758,7.0,0.9679144385026738,True,True,True,2024-11-01,pagerank
CP011,chokepoint,0.010448667762232071,40.0,0.7914438502673797,False,False,False,2024-11-01,pagerank
CP012,chokepoint,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
CP013,chokepoint,0.014596977688133417,26.0,0.8663101604278075,False,False,True,2024-11-01,pagerank
CP014,chokepoint,0.010003859634065632,41.0,0.786096256684492,False,False,False,2024-11-01,pagerank
CP015,chokepoint,0.022747279984286158,10.0,0.9518716577540107,True,True,True,2024-11-01,pagerank
CP016,chokepoint,0.011243632756598598,35.0,0.8155080213903744,False,False,True,2024-11-01,pagerank
CP017,chokepoint,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
CP018,chokepoint,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
CP019,chokepoint,0.01807830176769975,14.0,0.93048128342246,False,True,True,2024-11-01,pagerank
CP020,chokepoint,0.015443204279015361,24.0,0.8770053475935828,False,False,True,2024-11-01,pagerank
CP021,chokepoint,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
CP022,chokepoint,0.00923440982969189,49.0,0.7433155080213903,False,False,False,2024-11-01,pagerank
CP023,chokepoint,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
CP024,chokepoint,0.011249424371333546,34.0,0.8235294117647058,False,False,True,2024-11-01,pagerank
CP025,chokepoint,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
CP026,chokepoint,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
CP027,chokepoint,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
CP028,chokepoint,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0004,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0006,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0008,terminal,0.009527050561101792,46.0,0.7593582887700535,False,False,False,2024-11-01,pagerank
LNGN0013,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0017,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0025,terminal,0.00959131231519478,45.0,0.7647058823529411,False,False,False,2024-11-01,pagerank
LNGN0026,terminal,0.007890287825063779,51.0,0.6818181818181818,False,False,False,2024-11-01,pagerank
LNGN0027,terminal,0.007890287825063779,51.0,0.6818181818181818,False,False,False,2024-11-01,pagerank
LNGN0031,terminal,0.017452114510947542,15.0,0.9251336898395722,False,True,True,2024-11-01,pagerank
LNGN0035,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0037,terminal,0.013206277541134966,29.0,0.8502673796791443,False,False,True,2024-11-01,pagerank
LNGN0039,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0040,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0044,terminal,0.0099578438530118,42.0,0.7807486631016043,False,False,False,2024-11-01,pagerank
LNGN0045,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0050,terminal,0.007890287825063779,51.0,0.6818181818181818,False,False,False,2024-11-01,pagerank
LNGN0052,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0055,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0056,terminal,0.010538916172579344,39.0,0.7967914438502673,False,False,False,2024-11-01,pagerank
LNGN0059,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0069,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0070,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0074,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0075,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0076,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0079,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0081,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0083,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0085,terminal,0.007890287825063779,51.0,0.6818181818181818,False,False,False,2024-11-01,pagerank
LNGN0087,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0097,terminal,0.02144169759326774,12.0,0.9411764705882353,False,True,True,2024-11-01,pagerank
LNGN0098,terminal,0.011199946183565675,37.0,0.8074866310160428,False,False,True,2024-11-01,pagerank
LNGN0100,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0101,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0102,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0103,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0108,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0109,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0112,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0115,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0121,terminal,0.01574174827222227,22.0,0.8877005347593583,False,False,True,2024-11-01,pagerank
LNGN0122,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0124,terminal,0.007890287825063779,51.0,0.6818181818181818,False,False,False,2024-11-01,pagerank
LNGN0130,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0132,terminal,0.017023947037513115,19.0,0.9037433155080213,False,True,True,2024-11-01,pagerank
LNGN0136,terminal,0.014427328001910707,27.0,0.8609625668449198,False,False,True,2024-11-01,pagerank
LNGN0138,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0142,terminal,0.007890287825063779,51.0,0.6818181818181818,False,False,False,2024-11-01,pagerank
LNGN0143,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0144,terminal,0.009478191259583579,47.0,0.7540106951871658,False,False,False,2024-11-01,pagerank
LNGN0148,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0150,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0156,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0163,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0164,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0165,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0166,terminal,0.007890287825063779,51.0,0.6818181818181818,False,False,False,2024-11-01,pagerank
LNGN0168,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0170,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0173,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0174,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0175,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0176,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0178,terminal,0.00923593934783509,48.0,0.7486631016042781,False,False,False,2024-11-01,pagerank
LNGN0180,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0181,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0182,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0186,terminal,0.011243632756598598,35.0,0.8155080213903744,False,False,True,2024-11-01,pagerank
LNGN0190,terminal,0.01646647833701311,21.0,0.893048128342246,False,False,True,2024-11-01,pagerank
LNGN0191,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0195,terminal,0.022668863600456144,11.0,0.946524064171123,False,True,True,2024-11-01,pagerank
LNGN0199,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0206,terminal,0.007890287825063779,51.0,0.6818181818181818,False,False,False,2024-11-01,pagerank
LNGN0207,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0208,terminal,0.009751887942697376,43.0,0.7754010695187166,False,False,False,2024-11-01,pagerank
LNGN0210,terminal,0.011776050207000247,33.0,0.8288770053475936,False,False,True,2024-11-01,pagerank
LNGN0212,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0219,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0222,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0230,terminal,0.025687606328242202,9.0,0.9572192513368984,True,True,True,2024-11-01,pagerank
LNGN0232,terminal,0.011087426440291788,38.0,0.8021390374331551,False,False,True,2024-11-01,pagerank
LNGN0237,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0238,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0241,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0243,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0244,terminal,0.017050758003960352,18.0,0.9090909090909091,False,True,True,2024-11-01,pagerank
LNGN0248,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0250,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0251,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0253,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0258,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0261,terminal,0.007890287825063779,51.0,0.6818181818181818,False,False,False,2024-11-01,pagerank
LNGN0262,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0268,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0270,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0272,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0274,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0278,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0285,terminal,0.017256050454315212,17.0,0.9144385026737968,False,True,True,2024-11-01,pagerank
LNGN0287,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0288,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0290,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0291,terminal,0.021268746091223523,13.0,0.9358288770053476,False,True,True,2024-11-01,pagerank
LNGN0293,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0294,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0297,terminal,0.007890287825063779,51.0,0.6818181818181818,False,False,False,2024-11-01,pagerank
LNGN0299,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0307,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0308,terminal,0.007890287825063779,51.0,0.6818181818181818,False,False,False,2024-11-01,pagerank
LNGN0309,terminal,0.007890287825063779,51.0,0.6818181818181818,False,False,False,2024-11-01,pagerank
LNGN0312,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0314,terminal,0.017447191861253035,16.0,0.9197860962566845,False,True,True,2024-11-01,pagerank
LNGN0319,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0322,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0324,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0328,terminal,0.007890287825063779,51.0,0.6818181818181818,False,False,False,2024-11-01,pagerank
LNGN0331,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0334,terminal,0.007890287825063779,51.0,0.6818181818181818,False,False,False,2024-11-01,pagerank
LNGN0344,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0345,terminal,0.007890287825063779,51.0,0.6818181818181818,False,False,False,2024-11-01,pagerank
LNGN0347,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0348,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0351,terminal,0.007890287825063779,51.0,0.6818181818181818,False,False,False,2024-11-01,pagerank
LNGN0354,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0359,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0361,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0362,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0363,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0364,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0372,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0374,terminal,0.012639567590780833,32.0,0.8342245989304813,False,False,True,2024-11-01,pagerank
LNGN0378,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0381,terminal,0.028800714431795674,6.0,0.9732620320855615,True,True,True,2024-11-01,pagerank
LNGN0382,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0385,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0391,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0398,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0405,terminal,0.013153365255050316,30.0,0.8449197860962567,False,False,True,2024-11-01,pagerank
LNGN0421,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0423,terminal,0.007890287825063779,51.0,0.6818181818181818,False,False,False,2024-11-01,pagerank
LNGN0425,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0426,terminal,0.016771700493130086,20.0,0.8983957219251337,False,False,True,2024-11-01,pagerank
LNGN0427,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
LNGN0428,terminal,0.0,71.0,0.3155080213903743,False,False,False,2024-11-01,pagerank
